Time,Shoreline
2002-03-18,71.7365
2002-03-19,75.3225
2002-03-20,75.1445
2002-03-21,75.2165
2002-03-22,72.904
2002-03-23,72.682
2002-03-24,70.6285
2002-03-25,69.608
2002-03-26,69.1925
2002-03-27,68.9915
2002-03-28,69.2015
2002-03-29,70.025
2002-03-30,71.856
2002-03-31,72.227
2002-04-01,72.6215
2002-04-02,75.19900000000001
2002-04-03,73.828
2002-04-04,73.29050000000001
2002-04-05,73.771
2002-04-06,71.6665
2002-04-07,73.2635
2002-04-08,73.213
2002-04-09,73.439
2002-04-10,74.815
2002-04-11,75.3185
2002-04-12,73.62950000000001
2002-04-13,74.083
2002-04-14,75.022
2002-04-15,74.5545
2002-04-16,75.98
2002-04-17,76.391
2002-04-18,74.78450000000001
2002-04-19,74.384
2002-04-20,74.052
2002-04-21,73.72
2002-04-22,73.388
2002-04-23,73.056
2002-04-24,72.724
2002-04-25,72.392
2002-04-26,72.061
2002-04-27,71.729
2002-04-28,71.397
2002-04-29,71.065
2002-04-30,70.733
2002-05-01,70.401
2002-05-02,70.069
2002-05-03,69.737
2002-05-04,69.405
2002-05-05,69.073
2002-05-06,68.741
2002-05-07,68.409
2002-05-08,68.077
2002-05-09,67.746
2002-05-10,67.414
2002-05-11,67.082
2002-05-12,66.75
2002-05-13,66.418
2002-05-14,66.086
2002-05-15,65.754
2002-05-16,65.422
2002-05-17,65.13050000000001
2002-05-18,65.713
2002-05-19,63.885000000000005
2002-05-20,64.062
2002-05-21,63.579
2002-05-22,63.6145
2002-05-23,65.493
2002-05-24,67.027
2002-05-25,67.877
2002-05-26,68.726
2002-05-27,69.576
2002-05-28,70.426
2002-05-29,71.26
2002-05-30,71.8835
2002-05-31,71.635
2002-06-01,69.73400000000001
2002-06-02,66.518
2002-06-03,69.661
2002-06-04,71.912
2002-06-05,71.664
2002-06-06,72.642
2002-06-07,73.417
2002-06-08,71.76849999999999
2002-06-09,70.532
2002-06-10,70.352
2002-06-11,70.171
2002-06-12,70.286
2002-06-13,70.994
2002-06-14,67.805
2002-06-15,65.03
2002-06-16,66.8115
2002-06-17,68.175
2002-06-18,66.066
2002-06-19,65.636
2002-06-20,66.527
2002-06-21,67.364
2002-06-22,68.201
2002-06-23,69.038
2002-06-24,69.875
2002-06-25,70.712
2002-06-26,71.202
2002-06-27,69.03800000000001
2002-06-28,65.984
2002-06-29,62.176
2002-06-30,57.9165
2002-07-01,57.939499999999995
2002-07-02,62.792500000000004
2002-07-03,66.322
2002-07-04,66.533
2002-07-05,67.0035
2002-07-06,67.602
2002-07-07,68.601
2002-07-08,70.6235
2002-07-09,72.806
2002-07-10,71.851
2002-07-11,70.896
2002-07-12,61.9075
2002-07-13,53.398
2002-07-14,57.702666666666666
2002-07-15,63.86
2002-07-16,65.3575
2002-07-17,65.62950000000001
2002-07-18,65.446
2002-07-19,65.276
2002-07-20,65.107
2002-07-21,64.937
2002-07-22,64.768
2002-07-23,64.598
2002-07-24,64.429
2002-07-25,64.259
2002-07-26,64.09
2002-07-27,63.92
2002-07-28,63.751
2002-07-29,63.581
2002-07-30,63.412
2002-07-31,63.242
2002-08-01,63.073
2002-08-02,62.903
2002-08-03,62.843
2002-08-04,63.24
2002-08-05,62.219
2002-08-06,58.024
2002-08-07,56.8885
2002-08-08,56.554
2002-08-09,58.3485
2002-08-10,65.1005
2002-08-11,65.94200000000001
2002-08-12,66.411
2002-08-13,66.735
2002-08-14,63.3555
2002-08-15,61.686
2002-08-16,63.804
2002-08-17,65.274
2002-08-18,66.23666666666666
2002-08-19,66.91
2002-08-20,66.99549999999999
2002-08-21,67.00450000000001
2002-08-22,66.994
2002-08-23,66.973
2002-08-24,66.0605
2002-08-25,65.2115
2002-08-26,68.756
2002-08-27,66.61250000000001
2002-08-28,66.307
2002-08-29,65.5895
2002-08-30,67.08500000000001
2002-08-31,66.3195
2002-09-01,66.08099999999999
2002-09-02,65.8695
2002-09-03,64.89750000000001
2002-09-04,65.21
2002-09-05,64.094
2002-09-06,64.3945
2002-09-07,65.00399999999999
2002-09-08,62.954
2002-09-09,60.861
2002-09-10,60.7405
2002-09-11,61.0225
2002-09-12,60.7705
2002-09-13,64.8375
2002-09-14,67.14349999999999
2002-09-15,68.0195
2002-09-16,68.6705
2002-09-17,67.21449999999999
2002-09-18,66.428
2002-09-19,63.698
2002-09-20,61.441
2002-09-21,67.54650000000001
2002-09-22,69.703
2002-09-23,67.475
2002-09-24,67.2935
2002-09-25,68.8995
2002-09-26,68.029
2002-09-27,68.2105
2002-09-28,68.832
2002-09-29,68.72749999999999
2002-09-30,68.1955
2002-10-01,69.04400000000001
2002-10-02,69.67949999999999
2002-10-03,69.1745
2002-10-04,69.309
2002-10-05,67.001
2002-10-06,66.3375
2002-10-07,66.3775
2002-10-08,65.144
2002-10-09,64.887
2002-10-10,65.03200000000001
2002-10-11,65.2955
2002-10-12,64.72999999999999
2002-10-13,65.724
2002-10-14,67.3125
2002-10-15,67.34100000000001
2002-10-16,66.939
2002-10-17,68.054
2002-10-18,68.41766666666666
2002-10-19,70.765
2002-10-20,69.897
2002-10-21,67.9325
2002-10-22,67.239
2002-10-23,67.149
2002-10-24,65.1365
2002-10-25,66.38650000000001
2002-10-26,67.648
2002-10-27,67.05250000000001
2002-10-28,69.1395
2002-10-29,72.30699999999999
2002-10-30,72.4285
2002-10-31,71.70349999999999
2002-11-01,70.7895
2002-11-02,69.571
2002-11-03,68.94550000000001
2002-11-04,70.378
2002-11-05,67.98
2002-11-06,68.858
2002-11-07,70.469
2002-11-08,69.57
2002-11-09,69.8745
2002-11-10,69.59899999999999
2002-11-11,70.05799999999999
2002-11-12,71.756
2002-11-13,71.917
2002-11-14,71.4345
2002-11-15,70.9795
2002-11-16,70.91749999999999
2002-11-17,70.132
2002-11-18,68.9155
2002-11-19,69.481
2002-11-20,71.1555
2002-11-21,70.519
2002-11-22,69.672
2002-11-23,68.23150000000001
2002-11-24,63.009
2002-11-25,67.013
2002-11-26,68.2045
2002-11-27,67.785
2002-11-28,63.54299999999999
2002-11-29,59.301
2002-11-30,56.7415
2002-12-01,56.014
2002-12-02,56.978
2002-12-03,57.047
2002-12-04,57.287499999999994
2002-12-05,57.333
2002-12-06,56.50833333333333
2002-12-07,57.969
2002-12-08,59.4525
2002-12-09,60.8645
2002-12-10,63.6475
2002-12-11,61.985
2002-12-12,61.95
2002-12-13,63.076
2002-12-14,63.4645
2002-12-15,66.206
2002-12-16,65.226
2002-12-17,62.834
2002-12-18,62.8925
2002-12-19,63.3805
2002-12-20,65.4085
2002-12-21,65.446
2002-12-22,65.971
2002-12-23,63.5285
2002-12-24,64.0805
2002-12-25,63.911
2002-12-26,64.662
2002-12-27,66.1405
2002-12-28,66.6155
2002-12-29,65.5935
2002-12-30,63.804
2002-12-31,62.354
2003-01-01,62.66
2003-01-02,62.924
2003-01-03,63.1
2003-01-04,63.321
2003-01-05,65.505
2003-01-06,65.325
2003-01-07,62.3685
2003-01-08,61.1125
2003-01-09,57.567
2003-01-10,55.8465
2003-01-11,57.034
2003-01-12,58.129
2003-01-13,59.263
2003-01-14,60.412
2003-01-15,62.3545
2003-01-16,64.71350000000001
2003-01-17,64.09700000000001
2003-01-18,66.32
2003-01-19,64.757
2003-01-20,64.836
2003-01-21,64.915
2003-01-22,64.994
2003-01-23,65.073
2003-01-24,65.19149999999999
2003-01-25,65.31
2003-01-26,65.389
2003-01-27,65.468
2003-01-28,65.547
2003-01-29,65.401
2003-01-30,64.801
2003-01-31,65.653
2003-02-01,67.922
2003-02-02,66.289
2003-02-03,64.656
2003-02-04,63.016000000000005
2003-02-05,64.3105
2003-02-06,64.052
2003-02-07,63.752
2003-02-08,63.302
2003-02-09,62.852
2003-02-10,62.895
2003-02-11,63.2695
2003-02-12,61.7535
2003-02-13,61.8645
2003-02-14,60.895
2003-02-15,62.087
2003-02-16,64.585
2003-02-17,63.467
2003-02-18,63.135999999999996
2003-02-19,63.712
2003-02-20,63.4735
2003-02-21,62.385999999999996
2003-02-22,64.35249999999999
2003-02-23,63.096999999999994
2003-02-24,62.137
2003-02-25,60.03
2003-02-26,57.166
2003-02-27,54.525
2003-02-28,53.519999999999996
2003-03-01,55.703500000000005
2003-03-02,57.067
2003-03-03,58.161
2003-03-04,59.111
2003-03-05,61.482
2003-03-06,62.816500000000005
2003-03-07,61.126999999999995
2003-03-08,61.363
2003-03-09,60.483999999999995
2003-03-10,59.0355
2003-03-11,58.475
2003-03-12,58.8805
2003-03-13,62.9125
2003-03-14,61.459
2003-03-15,60.4525
2003-03-16,60.519
2003-03-17,61.24700000000001
2003-03-18,63.289
2003-03-19,59.676
2003-03-20,60.5325
2003-03-21,60.718
2003-03-22,63.367
2003-03-23,61.858
2003-03-24,63.698
2003-03-25,63.875
2003-03-26,63.552499999999995
2003-03-27,60.564
2003-03-28,58.368
2003-03-29,58.322500000000005
2003-03-30,59.43
2003-03-31,60.606
2003-04-01,59.555
2003-04-02,60.789500000000004
2003-04-03,60.821
2003-04-04,60.400666666666666
2003-04-05,61.2275
2003-04-06,62.051
2003-04-07,58.794
2003-04-08,61.637
2003-04-09,61.373999999999995
2003-04-10,60.394999999999996
2003-04-11,60.0945
2003-04-12,61.713499999999996
2003-04-13,62.247
2003-04-14,59.45
2003-04-15,54.096
2003-04-16,44.817499999999995
2003-04-17,47.1875
2003-04-18,52.3485
2003-04-19,55.949
2003-04-20,55.449
2003-04-21,52.805499999999995
2003-04-22,57.5325
2003-04-23,59.159000000000006
2003-04-24,59.8835
2003-04-25,62.4405
2003-04-26,62.3495
2003-04-27,62.179
2003-04-28,61.846000000000004
2003-04-29,61.38
2003-04-30,61.025
2003-05-01,60.2385
2003-05-02,56.25
2003-05-03,55.201
2003-05-04,54.583
2003-05-05,54.3295
2003-05-06,55.809
2003-05-07,50.8655
2003-05-08,50.914500000000004
2003-05-09,51.7215
2003-05-10,55.878
2003-05-11,57.3855
2003-05-12,60.186
2003-05-13,60.076
2003-05-14,60.227000000000004
2003-05-15,60.123
2003-05-16,60.064
2003-05-17,59.715500000000006
2003-05-18,56.8445
2003-05-19,53.962
2003-05-20,50.52
2003-05-21,51.442
2003-05-22,50.321
2003-05-23,49.3305
2003-05-24,52.99
2003-05-25,53.572
2003-05-26,54.921
2003-05-27,56.5905
2003-05-28,58.584
2003-05-29,60.874
2003-05-30,62.003
2003-05-31,62.007
2003-06-01,62.581
2003-06-02,63.19
2003-06-03,62.362
2003-06-04,60.7885
2003-06-05,60.6645
2003-06-06,61.589
2003-06-07,62.322
2003-06-08,60.474000000000004
2003-06-09,55.012
2003-06-10,57.568999999999996
2003-06-11,58.519
2003-06-12,58.811
2003-06-13,55.052
2003-06-14,51.846500000000006
2003-06-15,53.146
2003-06-16,53.3315
2003-06-17,55.978
2003-06-18,53.198
2003-06-19,53.1355
2003-06-20,56.2675
2003-06-21,57.213
2003-06-22,57.232
2003-06-23,57.295500000000004
2003-06-24,57.288
2003-06-25,60.7425
2003-06-26,60.072
2003-06-27,58.8525
2003-06-28,56.394
2003-06-29,54.234
2003-06-30,52.512
2003-07-01,52.224000000000004
2003-07-02,57.611000000000004
2003-07-03,60.365
2003-07-04,52.7505
2003-07-05,56.9465
2003-07-06,59.9865
2003-07-07,60.534499999999994
2003-07-08,59.805
2003-07-09,60.6665
2003-07-10,62.689
2003-07-11,62.524
2003-07-12,62.0985
2003-07-13,59.609
2003-07-14,59.841499999999996
2003-07-15,59.3755
2003-07-16,60.533500000000004
2003-07-17,60.67
2003-07-18,61.543499999999995
2003-07-19,63.2
2003-07-20,61.38
2003-07-21,60.4585
2003-07-22,60.3425
2003-07-23,59.979
2003-07-24,58.99366666666666
2003-07-25,57.022999999999996
2003-07-26,53.503
2003-07-27,52.015
2003-07-28,50.364
2003-07-29,50.741
2003-07-30,51.357
2003-07-31,53.782
2003-08-01,54.08
2003-08-02,54.313
2003-08-03,51.759
2003-08-04,53.717
2003-08-05,54.445499999999996
2003-08-06,54.956
2003-08-07,55.7525
2003-08-08,53.846999999999994
2003-08-09,54.314
2003-08-10,54.503
2003-08-11,54.329
2003-08-12,53.5935
2003-08-13,51.760999999999996
2003-08-14,53.927499999999995
2003-08-15,54.142
2003-08-16,52.2635
2003-08-17,53.209999999999994
2003-08-18,56.434
2003-08-19,54.4075
2003-08-20,49.054
2003-08-21,48.1005
2003-08-22,51.856
2003-08-23,53.815
2003-08-24,53.372
2003-08-25,54.585
2003-08-26,54.571
2003-08-27,53.762
2003-08-28,51.9005
2003-08-29,51.7635
2003-08-30,51.8095
2003-08-31,52.54
2003-09-01,52.0895
2003-09-02,50.544
2003-09-03,55.653999999999996
2003-09-04,53.790000000000006
2003-09-05,53.03
2003-09-06,54.7255
2003-09-07,54.861
2003-09-08,53.1085
2003-09-09,54.257000000000005
2003-09-10,55.843500000000006
2003-09-11,55.701
2003-09-12,55.436
2003-09-13,56.055499999999995
2003-09-14,57.3405
2003-09-15,56.28
2003-09-16,55.3995
2003-09-17,54.426
2003-09-18,56.908500000000004
2003-09-19,58.3645
2003-09-20,57.1135
2003-09-21,56.233
2003-09-22,57.728
2003-09-23,59.735
2003-09-24,58.2175
2003-09-25,55.6405
2003-09-26,57.037499999999994
2003-09-27,58.548500000000004
2003-09-28,58.407
2003-09-29,57.0995
2003-09-30,61.430499999999995
2003-10-01,60.019
2003-10-02,61.561
2003-10-03,59.864
2003-10-04,58.369
2003-10-05,59.6735
2003-10-06,60.415
2003-10-07,60.605999999999995
2003-10-08,61.655
2003-10-09,58.077
2003-10-10,56.7355
2003-10-11,56.76333333333333
2003-10-12,55.422
2003-10-13,55.966499999999996
2003-10-14,58.948499999999996
2003-10-15,61.3775
2003-10-16,61.695
2003-10-17,62.556
2003-10-18,64.672
2003-10-19,65.15
2003-10-20,62.812666666666665
2003-10-21,60.557
2003-10-22,57.965
2003-10-23,56.613
2003-10-24,55.655
2003-10-25,57.269
2003-10-26,60.089
2003-10-27,59.592
2003-10-28,58.145
2003-10-29,58.302
2003-10-30,58.3335
2003-10-31,60.408
2003-11-01,60.4525
2003-11-02,58.533
2003-11-03,60.375
2003-11-04,62.863
2003-11-05,62.2695
2003-11-06,61.548
2003-11-07,61.9185
2003-11-08,62.68933333333333
2003-11-09,62.422
2003-11-10,61.0215
2003-11-11,60.286
2003-11-12,60.531
2003-11-13,60.0275
2003-11-14,60.083
2003-11-15,61.3455
2003-11-16,63.072
2003-11-17,61.670500000000004
2003-11-18,62.306
2003-11-19,62.2505
2003-11-20,62.248
2003-11-21,61.6125
2003-11-22,62.052
2003-11-23,63.7515
2003-11-24,64.019
2003-11-25,63.619
2003-11-26,61.558
2003-11-27,56.5865
2003-11-28,56.813
2003-11-29,60.7505
2003-11-30,61.8515
2003-12-01,65.42
2003-12-02,65.333
2003-12-03,65.3775
2003-12-04,66.49799999999999
2003-12-05,67.849
2003-12-06,64.75200000000001
2003-12-07,64.707
2003-12-08,64.6585
2003-12-09,64.779
2003-12-10,65.23033333333333
2003-12-11,66.67949999999999
2003-12-12,65.42099999999999
2003-12-13,65.2885
2003-12-14,67.979
2003-12-15,65.9065
2003-12-16,68.196
2003-12-17,67.84049999999999
2003-12-18,67.055
2003-12-19,68.44200000000001
2003-12-20,66.7835
2003-12-21,66.423
2003-12-22,66.07050000000001
2003-12-23,65.3275
2003-12-24,65.1405
2003-12-25,66.65533333333333
2003-12-26,68.0915
2003-12-27,69.66
2003-12-28,68.7535
2003-12-29,67.081
2003-12-30,70.081
2003-12-31,72.52850000000001
2004-01-01,70.4555
2004-01-02,69.32900000000001
2004-01-03,70.1865
2004-01-04,70.179
2004-01-05,69.62049999999999
2004-01-06,70.098
2004-01-07,68.045
2004-01-08,66.774
2004-01-09,68.61449999999999
2004-01-10,66.935
2004-01-11,67.8835
2004-01-12,66.53450000000001
2004-01-13,64.58099999999999
2004-01-14,66.975
2004-01-15,66.6105
2004-01-16,68.976
2004-01-17,67.7445
2004-01-18,68.514
2004-01-19,70.223
2004-01-20,69.161
2004-01-21,69.22800000000001
2004-01-22,68.9625
2004-01-23,69.182
2004-01-24,71.3535
2004-01-25,71.458
2004-01-26,73.099
2004-01-27,72.361
2004-01-28,73.50450000000001
2004-01-29,75.605
2004-01-30,74.3235
2004-01-31,73.866
2004-02-01,72.15350000000001
2004-02-02,68.9805
2004-02-03,69.70949999999999
2004-02-04,69.119
2004-02-05,69.518
2004-02-06,70.47733333333333
2004-02-07,73.745
2004-02-08,73.945
2004-02-09,70.995
2004-02-10,74.9485
2004-02-11,75.2925
2004-02-12,73.09649999999999
2004-02-13,73.8935
2004-02-14,74.9865
2004-02-15,73.259
2004-02-16,74.069
2004-02-17,72.963
2004-02-18,75.1785
2004-02-19,77.602
2004-02-20,77.544
2004-02-21,79.6605
2004-02-22,78.108
2004-02-23,77.098
2004-02-24,74.56649999999999
2004-02-25,76.3725
2004-02-26,76.353
2004-02-27,71.364
2004-02-28,64.9405
2004-02-29,62.328
2004-03-01,61.35850000000001
2004-03-02,66.03399999999999
2004-03-03,68.535
2004-03-04,69.501
2004-03-05,68.15
2004-03-06,67.5955
2004-03-07,65.166
2004-03-08,67.2425
2004-03-09,68.126
2004-03-10,62.514
2004-03-11,61.19
2004-03-12,66.5575
2004-03-13,71.634
2004-03-14,70.61
2004-03-15,69.2195
2004-03-16,69.0
2004-03-17,68.0325
2004-03-18,68.987
2004-03-19,69.32
2004-03-20,69.9865
2004-03-21,72.113
2004-03-22,71.661
2004-03-23,70.899
2004-03-24,72.688
2004-03-25,72.67
2004-03-26,70.5695
2004-03-27,74.0595
2004-03-28,73.8195
2004-03-29,74.818
2004-03-30,75.134
2004-03-31,74.619
2004-04-01,75.429
2004-04-02,76.6005
2004-04-03,77.32
2004-04-04,77.658
2004-04-05,76.0865
2004-04-06,73.3445
2004-04-07,73.72800000000001
2004-04-08,74.80799999999999
2004-04-09,73.494
2004-04-10,72.0215
2004-04-11,73.9345
2004-04-12,75.021
2004-04-13,75.72333333333334
2004-04-14,72.2125
2004-04-15,70.365
2004-04-16,70.84100000000001
2004-04-17,71.627
2004-04-18,72.642
2004-04-19,64.656
2004-04-20,56.1005
2004-04-21,58.564
2004-04-22,60.387
2004-04-23,62.68
2004-04-24,66.0035
2004-04-25,69.3665
2004-04-26,73.05449999999999
2004-04-27,72.03049999999999
2004-04-28,70.127
2004-04-29,67.47800000000001
2004-04-30,67.715
2004-05-01,68.585
2004-05-02,69.478
2004-05-03,70.2255
2004-05-04,72.3335
2004-05-05,75.032
2004-05-06,69.02
2004-05-07,62.3935
2004-05-08,66.116
2004-05-09,66.723
2004-05-10,68.1855
2004-05-11,67.07650000000001
2004-05-12,64.059
2004-05-13,61.695
2004-05-14,61.5875
2004-05-15,62.7555
2004-05-16,65.8735
2004-05-17,67.681
2004-05-18,67.511
2004-05-19,65.994
2004-05-20,63.4745
2004-05-21,62.532
2004-05-22,60.844
2004-05-23,66.131
2004-05-24,66.392
2004-05-25,65.688
2004-05-26,66.004
2004-05-27,66.306
2004-05-28,66.608
2004-05-29,67.061
2004-05-30,67.514
2004-05-31,67.816
2004-06-01,67.901
2004-06-02,67.4855
2004-06-03,66.96549999999999
2004-06-04,66.007
2004-06-05,64.6855
2004-06-06,67.398
2004-06-07,66.3655
2004-06-08,66.988
2004-06-09,66.932
2004-06-10,67.99449999999999
2004-06-11,66.911
2004-06-12,64.447
2004-06-13,63.896
2004-06-14,65.965
2004-06-15,65.7945
2004-06-16,65.053
2004-06-17,64.488
2004-06-18,61.477000000000004
2004-06-19,55.2655
2004-06-20,57.795
2004-06-21,56.031
2004-06-22,62.8575
2004-06-23,67.11699999999999
2004-06-24,67.4085
2004-06-25,67.31299999999999
2004-06-26,66.94
2004-06-27,65.5475
2004-06-28,61.9525
2004-06-29,60.874
2004-06-30,62.2195
2004-07-01,66.504
2004-07-02,64.1195
2004-07-03,67.1815
2004-07-04,69.3685
2004-07-05,68.958
2004-07-06,63.9845
2004-07-07,62.9195
2004-07-08,62.6315
2004-07-09,63.0595
2004-07-10,58.7745
2004-07-11,59.177499999999995
2004-07-12,63.006
2004-07-13,63.29
2004-07-14,66.687
2004-07-15,64.851
2004-07-16,62.403
2004-07-17,58.6185
2004-07-18,51.9525
2004-07-19,56.9725
2004-07-20,58.688
2004-07-21,56.8445
2004-07-22,59.414500000000004
2004-07-23,62.0685
2004-07-24,62.507999999999996
2004-07-25,63.751
2004-07-26,63.508
2004-07-27,64.33533333333334
2004-07-28,64.1875
2004-07-29,61.803
2004-07-30,62.064
2004-07-31,61.441500000000005
2004-08-01,60.918499999999995
2004-08-02,62.2745
2004-08-03,62.7755
2004-08-04,61.695
2004-08-05,61.707
2004-08-06,59.277
2004-08-07,61.185
2004-08-08,60.878
2004-08-09,62.0685
2004-08-10,62.8925
2004-08-11,65.0
2004-08-12,66.641
2004-08-13,66.328
2004-08-14,63.522999999999996
2004-08-15,59.782
2004-08-16,57.2735
2004-08-17,61.641999999999996
2004-08-18,63.611
2004-08-19,62.015
2004-08-20,61.435
2004-08-21,63.942
2004-08-22,65.828
2004-08-23,66.0975
2004-08-24,67.725
2004-08-25,66.686
2004-08-26,67.489
2004-08-27,67.2185
2004-08-28,67.4315
2004-08-29,67.6175
2004-08-30,67.819
2004-08-31,67.4645
2004-09-01,65.874
2004-09-02,64.588
2004-09-03,66.20750000000001
2004-09-04,66.59049999999999
2004-09-05,67.041
2004-09-06,69.0305
2004-09-07,69.441
2004-09-08,69.0135
2004-09-09,69.523
2004-09-10,68.7935
2004-09-11,66.358
2004-09-12,64.7755
2004-09-13,62.574
2004-09-14,62.191
2004-09-15,63.470666666666666
2004-09-16,63.723
2004-09-17,66.42500000000001
2004-09-18,67.9555
2004-09-19,68.78399999999999
2004-09-20,68.4045
2004-09-21,68.2635
2004-09-22,68.3275
2004-09-23,67.9965
2004-09-24,65.3795
2004-09-25,65.529
2004-09-26,64.65549999999999
2004-09-27,66.9165
2004-09-28,68.15799999999999
2004-09-29,68.2225
2004-09-30,66.766
2004-10-01,64.29400000000001
2004-10-02,66.6885
2004-10-03,66.80250000000001
2004-10-04,61.719
2004-10-05,61.3025
2004-10-06,65.6405
2004-10-07,67.05600000000001
2004-10-08,63.8755
2004-10-09,63.3775
2004-10-10,63.338
2004-10-11,65.551
2004-10-12,64.547
2004-10-13,66.7965
2004-10-14,68.08850000000001
2004-10-15,68.5325
2004-10-16,66.62366666666667
2004-10-17,63.5745
2004-10-18,67.2385
2004-10-19,67.4105
2004-10-20,67.1695
2004-10-21,68.37899999999999
2004-10-22,68.57249999999999
2004-10-23,67.72749999999999
2004-10-24,67.39150000000001
2004-10-25,67.073
2004-10-26,67.515
2004-10-27,67.488
2004-10-28,68.007
2004-10-29,65.593
2004-10-30,64.90899999999999
2004-10-31,65.5425
2004-11-01,64.987
2004-11-02,66.6385
2004-11-03,66.26650000000001
2004-11-04,66.65866666666666
2004-11-05,66.134
2004-11-06,65.884
2004-11-07,68.214
2004-11-08,66.89133333333332
2004-11-09,66.84549999999999
2004-11-10,66.91499999999999
2004-11-11,65.5985
2004-11-12,64.3485
2004-11-13,64.322
2004-11-14,62.506
2004-11-15,63.874
2004-11-16,63.171499999999995
2004-11-17,64.5815
2004-11-18,65.46350000000001
2004-11-19,66.542
2004-11-20,66.997
2004-11-21,65.906
2004-11-22,66.9255
2004-11-23,66.407
2004-11-24,66.864
2004-11-25,67.321
2004-11-26,67.778
2004-11-27,68.235
2004-11-28,68.692
2004-11-29,69.149
2004-11-30,69.606
2004-12-01,70.03
2004-12-02,70.14150000000001
2004-12-03,69.2745
2004-12-04,69.2375
2004-12-05,68.714
2004-12-06,70.83500000000001
2004-12-07,73.18
2004-12-08,71.64150000000001
2004-12-09,69.1875
2004-12-10,69.446
2004-12-11,71.76750000000001
2004-12-12,71.3275
2004-12-13,72.03649999999999
2004-12-14,72.564
2004-12-15,67.90350000000001
2004-12-16,67.3775
2004-12-17,68.09200000000001
2004-12-18,68.9
2004-12-19,70.6495
2004-12-20,71.297
2004-12-21,68.00649999999999
2004-12-22,68.593
2004-12-23,70.02000000000001
2004-12-24,71.348
2004-12-25,73.74733333333334
2004-12-26,72.69200000000001
2004-12-27,74.367
2004-12-28,73.767
2004-12-29,71.7105
2004-12-30,70.928
2004-12-31,68.71199999999999
2005-01-01,69.742
2005-01-02,70.67699999999999
2005-01-03,71.3805
2005-01-04,70.79249999999999
2005-01-05,71.707
2005-01-06,71.9255
2005-01-07,72.00450000000001
2005-01-08,71.09566666666666
2005-01-09,72.93
2005-01-10,72.511
2005-01-11,73.787
2005-01-12,74.58000000000001
2005-01-13,74.815
2005-01-14,75.532
2005-01-15,76.06899999999999
2005-01-16,74.9545
2005-01-17,73.4075
2005-01-18,72.9745
2005-01-19,75.6285
2005-01-20,74.41499999999999
2005-01-21,75.7235
2005-01-22,74.40933333333334
2005-01-23,74.3745
2005-01-24,73.907
2005-01-25,73.635
2005-01-26,71.08300000000001
2005-01-27,69.698
2005-01-28,68.5945
2005-01-29,65.902
2005-01-30,54.403999999999996
2005-01-31,55.4965
2005-02-01,56.565333333333335
2005-02-02,58.2975
2005-02-03,59.041
2005-02-04,58.227999999999994
2005-02-05,57.072
2005-02-06,58.159333333333336
2005-02-07,58.048
2005-02-08,58.876000000000005
2005-02-09,59.309
2005-02-10,60.2375
2005-02-11,61.48
2005-02-12,58.322
2005-02-13,60.933499999999995
2005-02-14,61.7625
2005-02-15,63.0095
2005-02-16,65.0905
2005-02-17,64.0585
2005-02-18,62.718999999999994
2005-02-19,61.3545
2005-02-20,61.2445
2005-02-21,60.93
2005-02-22,60.790499999999994
2005-02-23,62.897499999999994
2005-02-24,64.91550000000001
2005-02-25,65.6
2005-02-26,64.162
2005-02-27,62.723
2005-02-28,61.4985
2005-03-01,65.107
2005-03-02,65.838
2005-03-03,65.895
2005-03-04,65.01400000000001
2005-03-05,64.973
2005-03-06,64.11099999999999
2005-03-07,63.914
2005-03-08,64.74600000000001
2005-03-09,66.1515
2005-03-10,67.058
2005-03-11,63.4465
2005-03-12,62.7725
2005-03-13,64.14
2005-03-14,66.339
2005-03-15,66.2345
2005-03-16,65.7
2005-03-17,61.713499999999996
2005-03-18,62.3435
2005-03-19,64.0265
2005-03-20,63.013
2005-03-21,63.8005
2005-03-22,64.85
2005-03-23,65.18
2005-03-24,63.3
2005-03-25,61.1175
2005-03-26,63.430499999999995
2005-03-27,65.214
2005-03-28,63.849
2005-03-29,64.08250000000001
2005-03-30,63.269000000000005
2005-03-31,64.9195
2005-04-01,66.41066666666666
2005-04-02,66.64949999999999
2005-04-03,65.5
2005-04-04,64.6335
2005-04-05,65.768
2005-04-06,63.634
2005-04-07,63.263000000000005
2005-04-08,63.786500000000004
2005-04-09,63.9735
2005-04-10,64.732
2005-04-11,61.729
2005-04-12,60.581
2005-04-13,60.433
2005-04-14,60.5055
2005-04-15,61.624
2005-04-16,62.821
2005-04-17,64.368
2005-04-18,66.54599999999999
2005-04-19,65.602
2005-04-20,64.689
2005-04-21,65.231
2005-04-22,65.885
2005-04-23,66.542
2005-04-24,67.1985
2005-04-25,68.24950000000001
2005-04-26,68.09649999999999
2005-04-27,68.082
2005-04-28,66.459
2005-04-29,67.443
2005-04-30,67.405
2005-05-01,67.27199999999999
2005-05-02,67.0935
2005-05-03,64.983
2005-05-04,61.3525
2005-05-05,59.3665
2005-05-06,59.931
2005-05-07,60.51349999999999
2005-05-08,60.323
2005-05-09,64.589
2005-05-10,65.788
2005-05-11,65.131
2005-05-12,66.39099999999999
2005-05-13,65.953
2005-05-14,64.2825
2005-05-15,65.4965
2005-05-16,62.6765
2005-05-17,60.686
2005-05-18,61.508
2005-05-19,62.569
2005-05-20,62.681
2005-05-21,64.965
2005-05-22,63.667
